id,name,name_en,slug,type,region,governorate_id,governorate,parent_id,inside_city_id,inside_city,latitude,longitude,coordinate_quality,delivery_fee,standard_delivery_fee,express_delivery_fee,free_delivery_over,active,source_note
1527,بير هداج,Bir Hadaj,bir-hadaj,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.025,34.707,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1528,درجات,Drijat,drijat,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.302,35.08,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1529,كحلة,Kahla,kahla,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.275,34.954,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1530,قصر السر,Qasr al-Sir,qasr-al-sir,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.073,34.993,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1531,مكحول,Makhul,makhul,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.287,34.891,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1532,مولدة,Mulada,mulada,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.265,34.945,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1533,السيد,Al Sayyid,al-sayyid,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.287,34.911,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1534,ترابين الصانع,Tarabin as-Sani,tarabin-as-sani,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.335,34.741,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1535,وادي النعم,Wadi al-Naam,wadi-al-naam,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.19,34.8,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1536,الفرعة,Al Fura,al-fura,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.23,34.91,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1537,الزرنوق,Al Zarnug,al-zarnug,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.234,34.825,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1538,خشم زنة,Khashm Zanna,khashm-zanna,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.208,34.88,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1539,رخمة,Rakhma,rakhma,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,30.912,34.817,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1540,عبدة,Abde,abde,village,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,30.789,34.767,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1541,عرب العرامشة,Arab al-Aramshe,arab-al-aramshe,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,33.088,35.228,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1542,الشيخ دنون,Sheikh Dannun,sheikh-dannun,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.994,35.148,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1543,الدامون,Al Damun,al-damun,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.916,35.171,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1544,الرويس,Al Ruways,al-ruways,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.92,35.215,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1545,الشعب,Shaab,shaab,town,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.8897,35.2414,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1546,ميعار,Miar,miar,village,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.9,35.238,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1547,سخنين الغربية,West Sakhnin,west-sakhnin,neighborhood,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.861,35.286,approximate_seed,30,30,40,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1548,عرب العريضات,Arab al-Aridat,arab-al-aridat,village,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.695,35.23,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1549,منشية العاصي,Manshiyat al-Asi,manshiyat-al-asi,village,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.695,35.183,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1550,خوالد,Khawaled,khawaled,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.744,35.151,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1551,راس علي,Ras Ali,ras-ali,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.772,35.155,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1552,حلف طباش,Hilf Tabash,hilf-tabash,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.749,35.172,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1553,الحميرة,Al Hamira,al-hamira,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.964,35.254,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1554,أم الزينات,Umm al-Zinat,umm-al-zinat,village,inside_48,12,الداخل الفلسطيني - حيفا العربية,1386,1386,حيفا العربية,32.67,35.053,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1555,ريحانية,Rehaniya,rehaniya,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,33.048,35.488,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1556,عرب الهيب,Arab al-Heib,arab-al-heib,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.789,35.305,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1557,الصيادة,Sayyadeh,sayyadeh,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.8,35.355,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1558,المرج,Al Marj,al-marj,village,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.608,35.42,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1559,كفر برا,Kafr Bara,kafr-bara,town,inside_48,12,الداخل الفلسطيني - كفر قاسم,1349,1349,كفر قاسم,32.1305,34.9715,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1560,الزوية,Az Zawiya Inside 48,az-zawiya-inside-48,village,inside_48,12,الداخل الفلسطيني - كفر قاسم,1349,1349,كفر قاسم,32.195,34.98,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1561,عبلين,Ibillin,ibillin,town,inside_48,12,الداخل الفلسطيني - شفا عمرو,1341,1341,شفا عمرو,32.8235,35.1909,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1562,عيلوط,Ilut,ilut,town,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.716,35.2645,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1563,شعب,Shaab,shaab,town,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.8904,35.241,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1564,البقيعة,Pekiin,pekiin,town,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.9775,35.335,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1565,كفر سميع,Kafr Sumei,kafr-sumei,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.9653,35.3032,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1566,المكر,Al Makr,al-makr,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.9289,35.142,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1567,الجديدة,Jadeida,jadeida,town,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.9295,35.144,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1568,الشيخ بريك,Sheikh Bureik,sheikh-bureik,village,inside_48,12,الداخل الفلسطيني - حيفا العربية,1386,1386,حيفا العربية,32.689,35.088,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1569,خربة الكساير,Khirbat al-Kasayir,khirbat-al-kasayir,village,inside_48,12,الداخل الفلسطيني - حيفا العربية,1386,1386,حيفا العربية,32.755,35.141,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1570,أم الريحان,Umm ar-Rihan,umm-ar-rihan,village,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.478,35.139,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1571,كفر قرع القديمة,Old Kafr Qara,old-kafr-qara,neighborhood,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.504,35.052,approximate_seed,30,30,40,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1572,بئر الأمير,Bir al-Amir,bir-al-amir,neighborhood,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.701,35.313,approximate_seed,30,30,40,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1573,صفورية,Saffuriya,saffuriya,village,inside_48,12,الداخل الفلسطيني - الناصرة,1338,1338,الناصرة,32.746,35.278,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1574,الكابري,Al Kabri,al-kabri,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,33.02,35.145,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1575,المزرعة الجليل,Mazraa Galilee,mazraa-galilee,village,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,32.9833,35.099,approximate_seed,40,40,50,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1576,ترشيحا,Tarshiha,tarshiha,city,inside_48,12,الداخل الفلسطيني - ترشيحا,,1576,ترشيحا,33.017,35.27,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1577,النقب العربي,Arab Negev,arab-negev,area,inside_48,12,الداخل الفلسطيني - رهط,1343,1343,رهط,31.25,34.79,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1578,الجليل الأعلى العربي,Arab Upper Galilee,arab-upper-galilee,area,inside_48,12,الداخل الفلسطيني - كفر ياسيف,1382,1382,كفر ياسيف,33.02,35.3,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1579,الجليل الأسفل العربي,Arab Lower Galilee,arab-lower-galilee,area,inside_48,12,الداخل الفلسطيني - سخنين,1340,1340,سخنين,32.78,35.33,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1580,المثلث الشمالي,Northern Triangle,northern-triangle,area,inside_48,12,الداخل الفلسطيني - أم الفحم,1339,1339,أم الفحم,32.51,35.09,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1581,المثلث الجنوبي,Southern Triangle,southern-triangle,area,inside_48,12,الداخل الفلسطيني - الطيبة,1346,1346,الطيبة,32.16,34.98,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
1582,الساحل الفلسطيني,Palestinian Coast Inside 48,palestinian-coast-inside-48,area,inside_48,12,الداخل الفلسطيني - حيفا العربية,1386,1386,حيفا العربية,32.64,34.95,approximate_seed,35,35,45,300,True,Inside 48 localities are grouped by nearest/primary Arab city hub; verify exact service coverage and coordinates before production.
